FromNodeId,ToNodeId,ACTION,Occurrences,ActionValue
831,15848,HIT,109,-0.010010288
4408,7393,HIT,77,-0.010014184
90,5140,HIT,194,-0.0100839
761,5538,HIT,220,-0.010177688
2251,2252,HIT,105,-0.010228881
161,162,HIT,224,-0.010237743
2953,4395,HIT,106,-0.010337052
371,12876,HIT,70,-0.010345963
3174,26341,HIT,85,-0.010441601
1197,21108,HIT,203,-0.010504013
3174,9083,HIT,163,-0.010515867
1844,1845,HIT,281,-0.010528206
2969,12233,HIT,165,-0.010674696
4244,4245,HIT,95,-0.010675353
1665,25192,HIT,153,-0.010735502
1197,6305,HIT,400,-0.010831556
529,7931,HIT,274,-0.011191763
1006,20112,HIT,276,-0.011218566
1373,9449,HIT,226,-0.011539526
1948,70853,HIT,69,-0.011643643
2268,5898,HIT,130,-0.011821642
1373,1375,HIT,156,-0.01189076
2286,25668,HIT,75,-0.011926061
761,45790,HIT,85,-0.012165129
4004,23343,HIT,124,-0.012281958
15,3392,HIT,787,-0.012572597
2197,11626,HIT,71,-0.012834739
958,959,HIT,73,-0.013180242
1197,20631,HIT,125,-0.013218505
219,4035,HIT,82,-0.013554537
161,6982,HIT,73,-0.013583608
958,6624,HIT,111,-0.01395753
1351,40608,HIT,69,-0.014185694
139,140,HIT,109,-0.014457376
2247,4139,HIT,250,-0.014600426
2492,41642,HIT,133,-0.014722759
1804,17122,HIT,211,-0.014768913
303,6731,HIT,204,-0.014882589
2760,5143,HIT,94,-0.015462372
678,3459,HIT,507,-0.015464328
1873,13198,HIT,200,-0.015469824
31,32,HIT,608,-0.015563475
939,11645,HIT,160,-0.015611196
1566,19811,HIT,120,-0.015611251
31,9368,HIT,508,-0.015742424
1269,29630,HIT,74,-0.015755578
1351,9517,HIT,193,-0.015847505
1861,7435,HIT,165,-0.016016101
2268,11505,HIT,367,-0.016225089
1000,4183,HIT,201,-0.016336373
4244,13755,HIT,80,-0.016453022
5,15114,HIT,329,-0.016764866
1351,42477,HIT,155,-0.01707899
916,917,HIT,359,-0.017124698
1507,20992,HIT,127,-0.01799378
1844,36650,HIT,127,-0.018029362
529,62655,HIT,96,-0.018058191
102,8060,HIT,211,-0.018293202
779,49792,HIT,122,-0.018294801
31,42527,HIT,183,-0.018318343
2231,52953,HIT,114,-0.018418964
711,22773,HIT,208,-0.018741967
834,2167,HIT,238,-0.018822864
834,5517,HIT,174,-0.019006406
801,18861,HIT,119,-0.01902914
784,5489,HIT,213,-0.019320318
1217,14085,HIT,161,-0.019765754
12307,13781,HIT,83,-0.020362067
1634,6267,HIT,229,-0.020820392
773,38144,HIT,243,-0.02088596
1665,6032,HIT,96,-0.02140842
1641,22237,HIT,105,-0.021861666
1252,1253,HIT,639,-0.022461268
63,20790,HIT,98,-0.022748993
2953,25527,HIT,92,-0.022796347
219,38709,HIT,89,-0.023205227
1873,10082,HIT,149,-0.023505549
1634,1635,HIT,104,-0.023552269
916,7540,HIT,192,-0.023563507
15,8222,HIT,166,-0.023814522
671,5179,HIT,258,-0.023909505
545,6078,HIT,222,-0.024234961
1573,8704,HIT,108,-0.024681715
5,9304,HIT,167,-0.025170273
1813,12628,HIT,185,-0.025520749
1373,8116,HIT,124,-0.025738206
2774,42252,HIT,76,-0.026487592
2969,24951,HIT,66,-0.026496361
671,5360,HIT,269,-0.026795787
371,10841,HIT,108,-0.026855432
161,49427,HIT,99,-0.026857009
831,1858,HIT,174,-0.027303639
238,10614,HIT,75,-0.027651969
1804,12650,HIT,137,-0.02801373
2709,30853,HIT,82,-0.028406397
812,14478,HIT,156,-0.028885881
361,65563,HIT,69,-0.028927084
958,24520,HIT,221,-0.030023776
4501,23886,HIT,178,-0.030226098
801,37726,HIT,173,-0.030743671
19,37161,HIT,68,-0.03095278
816,10093,HIT,156,-0.031167958
1861,14654,HIT,71,-0.031260931
1000,20845,HIT,91,-0.031290746
281,5586,HIT,258,-0.031301384
563,57761,HIT,73,-0.031917269
7389,15640,HIT,81,-0.032877467
1023,1284,HIT,112,-0.033673392
2967,55304,HIT,66,-0.033729844
2247,4143,HIT,142,-0.033993469
6067,53113,HIT,68,-0.034045608
72,3622,HIT,171,-0.034162327
1507,5331,HIT,101,-0.034313691
72,1980,HIT,142,-0.036341522
161,3984,HIT,151,-0.037220553
958,11953,HIT,159,-0.037446051
671,1019,HIT,224,-0.038416003
1844,4213,HIT,124,-0.038695108
773,13998,HIT,116,-0.039018317
590,7508,HIT,81,-0.039928414
784,1060,HIT,75,-0.040400711
801,18454,HIT,187,-0.040676899
301,10350,HIT,72,-0.040906533
31,15145,HIT,280,-0.041775277
773,11616,HIT,205,-0.041775949
1326,16381,HIT,189,-0.043282107
7396,25807,HIT,81,-0.044760557
4501,4502,HIT,83,-0.044900468
1489,6380,HIT,104,-0.045945951
779,18656,HIT,92,-0.046336645
4265,30430,HIT,89,-0.047938548
1197,63753,HIT,78,-0.050106702
122,133,HIT,69,-0.053438391
3455,33896,HIT,77,-0.05534239
2247,11478,HIT,143,-0.056675326
2707,6523,HIT,160,-0.056736901
281,25601,HIT,112,-0.057186249
4501,12725,HIT,124,-0.058465215
245,246,HIT,78,-0.05946859
649,9615,HIT,78,-0.05974012
827,828,HIT,153,-0.061668505
592,12799,HIT,86,-0.061732454
4260,6481,HIT,72,-0.065922451
1197,5886,HIT,150,-0.0666314
2967,12272,HIT,89,-0.077564544
906,62163,HIT,78,-0.078510627
599,600,HIT,81,-0.088461447
1873,57242,HIT,68,-0.091500808
2687,16847,HIT,108,-0.109318023
6365,8862,BLOCKED SHOT,118,0.139900958
4323,23746,BLOCKED SHOT,102,0.138141952
2687,3412,BLOCKED SHOT,117,0.07922296
2707,10479,BLOCKED SHOT,144,0.078076905
2876,4797,BLOCKED SHOT,181,0.060463502
143,14354,BLOCKED SHOT,203,0.057205591
335,10680,BLOCKED SHOT,223,0.04238311
259,260,BLOCKED SHOT,237,0.042255122
1365,17983,BLOCKED SHOT,155,0.04117599
740,5371,BLOCKED SHOT,403,0.04005953
939,8639,BLOCKED SHOT,134,0.037919046
3976,10560,BLOCKED SHOT,117,0.037862974
102,21880,BLOCKED SHOT,104,0.037783002
1049,9686,BLOCKED SHOT,372,0.037627142
3675,3676,BLOCKED SHOT,171,0.036555225
2005,50039,BLOCKED SHOT,261,0.036297667
4873,53387,BLOCKED SHOT,136,0.035554859
1397,38658,BLOCKED SHOT,171,0.035244998
1673,10265,BLOCKED SHOT,343,0.035032164
4273,5013,BLOCKED SHOT,237,0.034020711
105,26796,BLOCKED SHOT,353,0.032873799
202,9905,BLOCKED SHOT,231,0.029207079
1023,23631,BLOCKED SHOT,231,0.029008689
752,13327,BLOCKED SHOT,205,0.028912669
2898,7800,BLOCKED SHOT,101,0.028823144
1844,14119,BLOCKED SHOT,158,0.026779958
139,10554,BLOCKED SHOT,156,0.02598912
2969,12266,BLOCKED SHOT,139,0.025450453
7396,7645,BLOCKED SHOT,218,0.024460469
10454,13523,BLOCKED SHOT,108,0.022424852
371,1585,BLOCKED SHOT,320,0.022070759
4249,4496,BLOCKED SHOT,143,0.022041301
2,8210,BLOCKED SHOT,142,0.021656402
523,1622,BLOCKED SHOT,124,0.021559123
4391,4392,BLOCKED SHOT,100,0.021353499
311,1959,BLOCKED SHOT,799,0.021087692
72,73,BLOCKED SHOT,241,0.019251223
1804,20870,BLOCKED SHOT,213,0.019203696
347,19769,BLOCKED SHOT,128,0.018679118
2197,2824,BLOCKED SHOT,147,0.018003235
1815,7634,BLOCKED SHOT,226,0.017795893
3109,8578,BLOCKED SHOT,145,0.017150983
4004,4008,BLOCKED SHOT,110,0.01702192
428,2562,BLOCKED SHOT,101,0.016918198
827,1879,BLOCKED SHOT,317,0.016872284
58,59,BLOCKED SHOT,139,0.016662
4265,4266,BLOCKED SHOT,393,0.016371122
468,469,BLOCKED SHOT,146,0.015866428
529,12371,BLOCKED SHOT,228,0.015857653
3174,3441,BLOCKED SHOT,156,0.01500746
563,3631,BLOCKED SHOT,554,0.014469709
2225,3136,BLOCKED SHOT,692,0.014368707
657,10203,BLOCKED SHOT,457,0.014187454
5397,10046,BLOCKED SHOT,649,0.014064597
2197,8835,BLOCKED SHOT,326,0.01335318
834,8122,BLOCKED SHOT,252,0.013108566
72,34023,BLOCKED SHOT,161,0.012860155
221,54992,BLOCKED SHOT,106,0.011745109
15,1236,BLOCKED SHOT,471,0.011559613
1649,26475,BLOCKED SHOT,131,0.011528959
779,780,BLOCKED SHOT,648,0.010771186
761,22835,BLOCKED SHOT,247,0.010497804
1813,6407,BLOCKED SHOT,227,0.010438
281,1507,BLOCKED SHOT,1744,0.009823506
812,21596,BLOCKED SHOT,122,0.009561522
1634,6860,BLOCKED SHOT,210,0.009275346
592,10171,BLOCKED SHOT,140,0.008863892
711,712,BLOCKED SHOT,828,0.008729664
2259,20654,BLOCKED SHOT,508,0.008715905
2,5042,BLOCKED SHOT,139,0.007949171
98,2783,BLOCKED SHOT,712,0.00769843
1373,3317,BLOCKED SHOT,156,0.007610204
281,9331,BLOCKED SHOT,236,0.007533183
831,14004,BLOCKED SHOT,217,0.007480357
219,512,BLOCKED SHOT,111,0.007391354
816,22998,BLOCKED SHOT,120,0.007234359
1217,7335,BLOCKED SHOT,138,0.006939388
1373,15067,BLOCKED SHOT,123,0.006698091
1217,21136,BLOCKED SHOT,127,0.006303719
1351,3528,BLOCKED SHOT,421,0.006276869
1641,32303,BLOCKED SHOT,102,0.006034199
2311,5202,BLOCKED SHOT,202,0.005411176
3127,8868,BLOCKED SHOT,121,0.005403687
801,8135,BLOCKED SHOT,168,0.004673492
1573,3957,BLOCKED SHOT,387,0.004390615
671,9635,BLOCKED SHOT,327,0.004329161
648,11567,BLOCKED SHOT,940,0.003920774
4467,16994,BLOCKED SHOT,134,0.003245025
1391,1406,BLOCKED SHOT,703,0.002972224
31,6537,BLOCKED SHOT,617,0.002955546
245,250,BLOCKED SHOT,446,0.002754736
2251,11500,BLOCKED SHOT,379,0.002693985
2980,18971,BLOCKED SHOT,176,0.002564882
773,7695,BLOCKED SHOT,726,0.002308626
2967,30384,BLOCKED SHOT,101,0.002058918
5888,5889,BLOCKED SHOT,116,0.001772049
2177,33288,BLOCKED SHOT,263,0.001673622
303,9558,BLOCKED SHOT,301,0.000828665
1139,79056,BLOCKED SHOT,143,0.00016695
1252,3174,BLOCKED SHOT,2001,0.000157401
12327,28958,BLOCKED SHOT,191,0.000150034
711,54251,BLOCKED SHOT,112,-5.17651E-05
2247,21154,BLOCKED SHOT,145,-0.000282718
102,8309,BLOCKED SHOT,690,-0.000297884
2286,2287,BLOCKED SHOT,507,-0.000720683
63,26527,BLOCKED SHOT,177,-0.002351924
678,22167,BLOCKED SHOT,253,-0.002452976
590,4097,BLOCKED SHOT,562,-0.002783339
1959,18067,BLOCKED SHOT,108,-0.002875927
2311,19599,BLOCKED SHOT,166,-0.00324973
1365,6680,BLOCKED SHOT,162,-0.003490392
7389,13669,BLOCKED SHOT,342,-0.003559842
2614,17802,BLOCKED SHOT,102,-0.00360807
1383,9462,BLOCKED SHOT,178,-0.00366573
1507,34205,BLOCKED SHOT,134,-0.004440452
1920,4014,BLOCKED SHOT,273,-0.00478897
18,893,BLOCKED SHOT,588,-0.004899716
15,531,BLOCKED SHOT,311,-0.005969421
545,3184,BLOCKED SHOT,387,-0.005977567
1201,7333,BLOCKED SHOT,260,-0.006052136
834,24389,BLOCKED SHOT,172,-0.006514225
2231,3130,BLOCKED SHOT,387,-0.006704055
31,9338,BLOCKED SHOT,467,-0.006740303
1861,4450,BLOCKED SHOT,696,-0.006788668
1873,7690,BLOCKED SHOT,286,-0.006825257
916,23585,BLOCKED SHOT,141,-0.006839545
63,1518,BLOCKED SHOT,239,-0.007085122
755,808,BLOCKED SHOT,138,-0.007337562
1006,26630,BLOCKED SHOT,297,-0.007972793
2247,16310,BLOCKED SHOT,175,-0.008173739
2774,6979,BLOCKED SHOT,161,-0.008937583
1197,19584,BLOCKED SHOT,243,-0.009066247
2268,18081,BLOCKED SHOT,118,-0.009226794
916,7555,BLOCKED SHOT,191,-0.009242963
1000,7203,BLOCKED SHOT,275,-0.009795071
4501,20777,BLOCKED SHOT,147,-0.010337813
1269,1273,BLOCKED SHOT,204,-0.010604335
1873,45247,BLOCKED SHOT,102,-0.010783219
816,7671,BLOCKED SHOT,155,-0.011135332
1868,1869,BLOCKED SHOT,176,-0.011256539
1081,14464,BLOCKED SHOT,130,-0.011287204
7483,21275,BLOCKED SHOT,153,-0.011700291
678,7209,BLOCKED SHOT,325,-0.011940308
939,26175,BLOCKED SHOT,132,-0.012057802
18,533,BLOCKED SHOT,462,-0.013357666
1252,2697,BLOCKED SHOT,224,-0.014873633
2282,24179,BLOCKED SHOT,128,-0.015840558
3559,17630,BLOCKED SHOT,136,-0.016078407
3653,19784,BLOCKED SHOT,112,-0.016928659
4244,21066,BLOCKED SHOT,101,-0.017511031
784,28137,BLOCKED SHOT,219,-0.017564541
801,21762,BLOCKED SHOT,252,-0.018260836
529,12124,BLOCKED SHOT,144,-0.018626029
1197,22518,BLOCKED SHOT,123,-0.018786354
1665,2186,BLOCKED SHOT,209,-0.019030968
958,10215,BLOCKED SHOT,156,-0.019083306
671,22759,BLOCKED SHOT,272,-0.019452546
122,8077,BLOCKED SHOT,337,-0.019848312
90,6836,BLOCKED SHOT,198,-0.019888901
303,1227,BLOCKED SHOT,485,-0.020051772
5,2677,BLOCKED SHOT,200,-0.020197272
1006,9649,BLOCKED SHOT,189,-0.020568371
139,5740,BLOCKED SHOT,116,-0.021695478
1326,29440,BLOCKED SHOT,224,-0.02308284
2268,70257,BLOCKED SHOT,158,-0.023197469
383,7001,BLOCKED SHOT,141,-0.023471236
812,10080,BLOCKED SHOT,172,-0.02380585
1813,25540,BLOCKED SHOT,155,-0.023835656
2760,3509,BLOCKED SHOT,182,-0.02408022
3029,5390,BLOCKED SHOT,351,-0.024186143
90,2058,BLOCKED SHOT,249,-0.024381378
94,8055,BLOCKED SHOT,213,-0.026114027
1641,2427,BLOCKED SHOT,124,-0.026289435
1566,5678,BLOCKED SHOT,131,-0.026735315
5,21436,BLOCKED SHOT,149,-0.027650605
161,8724,BLOCKED SHOT,109,-0.028325327
958,1552,BLOCKED SHOT,244,-0.028615599
1804,36689,BLOCKED SHOT,138,-0.030272273
94,17882,BLOCKED SHOT,292,-0.032886895
1000,20714,BLOCKED SHOT,202,-0.034356012
761,20898,BLOCKED SHOT,258,-0.034524893
238,239,BLOCKED SHOT,176,-0.035481506
7219,15626,BLOCKED SHOT,172,-0.03628956
1326,8464,BLOCKED SHOT,192,-0.036768777
784,785,BLOCKED SHOT,261,-0.047883891
1844,2983,BLOCKED SHOT,155,-0.057032118
2274,18322,BLOCKED SHOT,101,-0.066038216
1351,5251,BLOCKED SHOT,106,-0.083379134
648,3491,BLOCKED SHOT,130,-0.08641212
12,609,FACEOFF (Neutral),849,0.040132103
299,301,FACEOFF (Neutral),849,0.036107152
656,5381,FACEOFF (Neutral),518,0.0276073
1032,1856,FACEOFF (Neutral),500,0.018346584
2897,2941,FACEOFF (Neutral),925,0.016306708
4872,11314,FACEOFF (Neutral),726,0.015914227
178,1641,FACEOFF (Neutral),2739,0.012458811
2605,2618,FACEOFF (Neutral),768,0.012413739
2358,5211,FACEOFF (Neutral),669,0.010787686
1124,13568,FACEOFF (Neutral),625,0.00967429
760,834,FACEOFF (Neutral),4556,0.008061394
1196,2247,FACEOFF (Neutral),3960,0.008055145
86,90,FACEOFF (Neutral),4683,0.007557438
3454,3455,FACEOFF (Neutral),957,0.007407517
9124,9125,FACEOFF (Neutral),509,0.007293639
62,72,FACEOFF (Neutral),4699,0.006785911
1344,2795,FACEOFF (Neutral),523,0.006473129
1344,1345,FACEOFF (Neutral),522,0.00642638
2358,3270,FACEOFF (Neutral),623,0.006346669
338,2492,FACEOFF (Neutral),1324,0.006182311
1803,1844,FACEOFF (Neutral),3846,0.005753986
760,801,FACEOFF (Neutral),4650,0.005644188
1803,1804,FACEOFF (Neutral),3946,0.005555995
1343,1365,FACEOFF (Neutral),3934,0.004793793
811,812,FACEOFF (Neutral),3229,0.004773808
87,88,FACEOFF (Neutral),621,0.004691825
9124,11521,FACEOFF (Neutral),558,0.003915503
3454,4150,FACEOFF (Neutral),994,0.003282712
4951,6488,FACEOFF (Neutral),1180,0.002997218
2,303,FACEOFF (Neutral),9833,0.002943036
62,63,FACEOFF (Neutral),5046,0.002765467
647,1006,FACEOFF (Neutral),5674,0.002764184
187,219,FACEOFF (Neutral),1614,0.002442161
2605,2606,FACEOFF (Neutral),736,0.00240482
4,5,FACEOFF (Neutral),4372,0.002270197
187,188,FACEOFF (Neutral),1687,0.001961102
4,529,FACEOFF (Neutral),4586,0.001862365
178,238,FACEOFF (Neutral),2720,0.001689678
4243,4244,FACEOFF (Neutral),2105,0.001679507
1196,1197,FACEOFF (Neutral),4215,0.000505905
86,958,FACEOFF (Neutral),4396,-4.56197E-06
2948,2953,FACEOFF (Neutral),1857,-0.000163951
1343,1665,FACEOFF (Neutral),3601,-0.000205332
2,15,FACEOFF (Neutral),9326,-0.000892346
811,831,FACEOFF (Neutral),3311,-0.001259242
647,1000,FACEOFF (Neutral),5356,-0.001417561
4951,12307,FACEOFF (Neutral),1165,-0.001834117
7461,7462,FACEOFF (Neutral),773,-0.002606343
380,386,FACEOFF (Neutral),1157,-0.002797741
2897,4336,FACEOFF (Neutral),1032,-0.003165616
380,381,FACEOFF (Neutral),1101,-0.004122369
4872,4924,FACEOFF (Neutral),800,-0.005028768
656,1013,FACEOFF (Neutral),560,-0.005179724
138,161,FACEOFF (Neutral),2668,-0.005953582
138,1566,FACEOFF (Neutral),2526,-0.006572862
338,339,FACEOFF (Neutral),1208,-0.008198504
1124,18700,FACEOFF (Neutral),632,-0.008259283
7461,18509,FACEOFF (Neutral),668,-0.008672407
4243,4467,FACEOFF (Neutral),2140,-0.009152136
2948,2969,FACEOFF (Neutral),1966,-0.010369595
87,2018,FACEOFF (Neutral),686,-0.014199754
695,696,FACEOFF (Neutral),591,-0.021986548
12,13,FACEOFF (Neutral),963,-0.03144439
299,1163,FACEOFF (Neutral),856,-0.050997374
2274,7345,MISSED SHOT,92,0.093184983
1081,20909,MISSED SHOT,97,0.071051833
1566,26770,MISSED SHOT,82,0.064266794
7309,7310,MISSED SHOT,73,0.060566318
1252,26362,MISSED SHOT,185,0.055533447
1868,62156,MISSED SHOT,122,0.053966257
2005,14309,MISSED SHOT,185,0.053619177
1566,19822,MISSED SHOT,133,0.052012659
529,32328,MISSED SHOT,122,0.050992315
816,817,MISSED SHOT,102,0.050493955
90,2752,MISSED SHOT,219,0.050315684
1813,14151,MISSED SHOT,160,0.047712548
1006,14416,MISSED SHOT,176,0.046733959
383,54814,MISSED SHOT,99,0.04456441
1815,1816,MISSED SHOT,200,0.044296962
1197,18315,MISSED SHOT,110,0.042995208
3559,65525,MISSED SHOT,90,0.042760146
801,28126,MISSED SHOT,152,0.042147147
4501,42135,MISSED SHOT,115,0.042100622
4269,14029,MISSED SHOT,79,0.041531866
12323,14881,MISSED SHOT,72,0.040251034
784,2146,MISSED SHOT,165,0.038646916
1139,71491,MISSED SHOT,103,0.038320455
671,22968,MISSED SHOT,218,0.03758156
834,18257,MISSED SHOT,156,0.035686573
1813,5440,MISSED SHOT,134,0.035520875
2286,70317,MISSED SHOT,83,0.035353448
1432,59676,MISSED SHOT,75,0.035155789
916,38561,MISSED SHOT,127,0.034751085
773,21962,MISSED SHOT,92,0.033927261
1373,5228,MISSED SHOT,112,0.033597063
1269,13452,MISSED SHOT,187,0.033374968
2774,24310,MISSED SHOT,168,0.033290528
72,6760,MISSED SHOT,192,0.033167972
4004,13347,MISSED SHOT,102,0.033001108
4043,26485,MISSED SHOT,86,0.032565085
916,1747,MISSED SHOT,136,0.032451993
63,9801,MISSED SHOT,136,0.031724397
335,8648,MISSED SHOT,225,0.031357909
139,8965,MISSED SHOT,106,0.030807384
2231,4768,MISSED SHOT,297,0.030579355
102,15973,MISSED SHOT,94,0.030485362
812,14711,MISSED SHOT,109,0.030380401
1634,27488,MISSED SHOT,133,0.030344237
958,18773,MISSED SHOT,142,0.03023474
1006,5163,MISSED SHOT,272,0.030084393
1365,2414,MISSED SHOT,133,0.029784807
31,9355,MISSED SHOT,427,0.02713227
2969,2970,MISSED SHOT,102,0.027055414
1391,1392,MISSED SHOT,442,0.02640638
2953,21043,MISSED SHOT,88,0.026196922
711,3479,MISSED SHOT,115,0.02612551
827,1041,MISSED SHOT,73,0.026053025
831,8150,MISSED SHOT,98,0.02517618
202,495,MISSED SHOT,164,0.024431469
1507,41488,MISSED SHOT,96,0.024386842
7219,14158,MISSED SHOT,139,0.024238903
1351,2190,MISSED SHOT,337,0.023761395
5397,20041,MISSED SHOT,80,0.022945873
303,9063,MISSED SHOT,242,0.022510074
1873,44637,MISSED SHOT,98,0.022070156
1373,2834,MISSED SHOT,137,0.021677379
2,4298,MISSED SHOT,96,0.020261364
72,39384,MISSED SHOT,126,0.020206579
98,955,MISSED SHOT,80,0.019851029
1634,3551,MISSED SHOT,107,0.019063439
2282,19614,MISSED SHOT,104,0.018884116
939,10328,MISSED SHOT,111,0.018040176
1673,3582,MISSED SHOT,234,0.017529761
812,10103,MISSED SHOT,117,0.017226484
31,4303,MISSED SHOT,460,0.017217238
2286,9129,MISSED SHOT,374,0.016815547
2760,13472,MISSED SHOT,145,0.016405541
98,10184,MISSED SHOT,500,0.015873784
801,21417,MISSED SHOT,210,0.015505963
1326,25680,MISSED SHOT,155,0.015210427
761,5501,MISSED SHOT,207,0.015177507
105,109,MISSED SHOT,258,0.014894676
4467,7904,MISSED SHOT,113,0.014347887
2247,2248,MISSED SHOT,155,0.014306225
139,51910,MISSED SHOT,94,0.014186507
1365,2804,MISSED SHOT,154,0.013909255
18,7969,MISSED SHOT,379,0.013822255
657,667,MISSED SHOT,350,0.013694872
2259,18327,MISSED SHOT,344,0.013451874
161,6985,MISSED SHOT,78,0.013327851
468,40941,MISSED SHOT,129,0.013090006
4244,18995,MISSED SHOT,86,0.012937648
303,4111,MISSED SHOT,432,0.012817888
18,904,MISSED SHOT,492,0.012361244
2251,22511,MISSED SHOT,263,0.012041337
678,6816,MISSED SHOT,257,0.012037449
281,37405,MISSED SHOT,183,0.011976954
740,21689,MISSED SHOT,299,0.01185519
711,1774,MISSED SHOT,648,0.011302886
5888,67420,MISSED SHOT,86,0.011191324
2197,2815,MISSED SHOT,152,0.010785406
1197,15170,MISSED SHOT,200,0.010457424
1844,20033,MISSED SHOT,119,0.010437172
671,1793,MISSED SHOT,240,0.010008617
5397,10048,MISSED SHOT,473,0.009818329
2,1192,MISSED SHOT,123,0.009395983
755,35509,MISSED SHOT,84,0.00891267
238,42309,MISSED SHOT,131,0.008879592
2197,7262,MISSED SHOT,243,0.008756347
3174,26200,MISSED SHOT,113,0.008646218
761,5985,MISSED SHOT,214,0.008393907
4501,7913,MISSED SHOT,73,0.008258934
816,14483,MISSED SHOT,130,0.007427893
2687,18715,MISSED SHOT,92,0.007319546
3109,55172,MISSED SHOT,98,0.006964408
347,8675,MISSED SHOT,81,0.006665897
4265,16752,MISSED SHOT,294,0.006171275
1049,3060,MISSED SHOT,285,0.00600072
1023,26234,MISSED SHOT,177,0.005985728
834,861,MISSED SHOT,212,0.00597376
2268,95556,MISSED SHOT,96,0.004719431
58,11923,MISSED SHOT,98,0.00464335
1383,1384,MISSED SHOT,151,0.00448275
2247,26866,MISSED SHOT,115,0.004085272
4391,42097,MISSED SHOT,82,0.003785752
529,2201,MISSED SHOT,201,0.003628382
2268,7178,MISSED SHOT,137,0.00344294
773,8555,MISSED SHOT,571,0.002462993
1844,2295,MISSED SHOT,182,0.001960098
3976,3977,MISSED SHOT,85,0.001776232
1217,48421,MISSED SHOT,100,0.001155469
161,12895,MISSED SHOT,108,-0.000639831
2980,7828,MISSED SHOT,149,-0.001077871
2876,26870,MISSED SHOT,133,-0.001332142
1217,51677,MISSED SHOT,94,-0.001469636
90,15993,MISSED SHOT,138,-0.001729495
2225,6540,MISSED SHOT,559,-0.001920474
11731,11732,MISSED SHOT,71,-0.002247983
7389,7390,MISSED SHOT,216,-0.002260037
3127,5301,MISSED SHOT,96,-0.003330675
590,6929,MISSED SHOT,368,-0.003856205
281,1489,MISSED SHOT,1256,-0.004025317
311,7309,MISSED SHOT,608,-0.004264198
1000,11564,MISSED SHOT,233,-0.004329999
15,4526,MISSED SHOT,376,-0.004424787
1804,6401,MISSED SHOT,201,-0.004561985
592,50028,MISSED SHOT,104,-0.004592357
15,6534,MISSED SHOT,246,-0.00468876
4004,27934,MISSED SHOT,72,-0.005366893
648,724,MISSED SHOT,111,-0.005397383
4273,7662,MISSED SHOT,157,-0.005609383
784,15661,MISSED SHOT,200,-0.005691347
1252,3127,MISSED SHOT,1433,-0.005866184
831,16580,MISSED SHOT,184,-0.005928499
1920,6246,MISSED SHOT,205,-0.006733162
13,538,MISSED SHOT,75,-0.006824859
10454,42487,MISSED SHOT,79,-0.007015058
7396,7397,MISSED SHOT,176,-0.007631212
648,5946,MISSED SHOT,723,-0.00831185
779,7242,MISSED SHOT,480,-0.00852881
371,372,MISSED SHOT,226,-0.010154012
678,727,MISSED SHOT,207,-0.010724529
1665,1666,MISSED SHOT,204,-0.011065887
545,7123,MISSED SHOT,318,-0.011086603
1665,15103,MISSED SHOT,95,-0.011676488
219,492,MISSED SHOT,96,-0.01173414
6493,28971,MISSED SHOT,71,-0.011899964
939,22089,MISSED SHOT,138,-0.012209705
4873,32430,MISSED SHOT,85,-0.012213911
1000,10189,MISSED SHOT,169,-0.012241782
2898,2899,MISSED SHOT,71,-0.012269488
1641,6863,MISSED SHOT,104,-0.012431897
1861,1862,MISSED SHOT,453,-0.013078049
1326,19121,MISSED SHOT,180,-0.013251188
94,10412,MISSED SHOT,197,-0.013913992
221,480,MISSED SHOT,84,-0.014917591
563,9808,MISSED SHOT,368,-0.015505108
3675,10567,MISSED SHOT,141,-0.016757129
827,16603,MISSED SHOT,251,-0.016774057
2707,14986,MISSED SHOT,134,-0.017673009
63,2450,MISSED SHOT,204,-0.017885664
779,6705,MISSED SHOT,83,-0.018137172
1873,3101,MISSED SHOT,202,-0.019617733
245,6273,MISSED SHOT,319,-0.020295723
1804,1805,MISSED SHOT,94,-0.020811276
1649,1650,MISSED SHOT,126,-0.021443507
102,1556,MISSED SHOT,481,-0.023274589
2177,14461,MISSED SHOT,200,-0.024917149
7483,7484,MISSED SHOT,117,-0.024937384
5,8171,MISSED SHOT,131,-0.025441588
958,2749,MISSED SHOT,203,-0.025678326
428,429,MISSED SHOT,91,-0.025776107
1201,6577,MISSED SHOT,177,-0.025781507
2311,28664,MISSED SHOT,137,-0.027321506
4408,4409,MISSED SHOT,81,-0.028766084
5,11204,MISSED SHOT,174,-0.029250868
1959,25035,MISSED SHOT,80,-0.029942224
1573,1587,MISSED SHOT,300,-0.030219439
2311,9151,MISSED SHOT,147,-0.03087468
94,10232,MISSED SHOT,179,-0.033705321
3707,8032,MISSED SHOT,78,-0.034538684
4249,5005,MISSED SHOT,146,-0.034546559
143,27899,MISSED SHOT,144,-0.035577638
3029,16514,MISSED SHOT,259,-0.036606276
2967,49731,MISSED SHOT,94,-0.037104854
171,19457,MISSED SHOT,73,-0.039254679
1397,1398,MISSED SHOT,173,-0.041426554
259,5806,MISSED SHOT,166,-0.045158783
1641,14226,MISSED SHOT,96,-0.047506883
171,15240,MISSED SHOT,89,-0.048371513
122,1336,MISSED SHOT,280,-0.048991364
2614,61980,MISSED SHOT,77,-0.05507162
12327,35877,MISSED SHOT,136,-0.058886663
523,1625,MISSED SHOT,88,-0.062178609
6365,6735,MISSED SHOT,97,-0.076204705
